date,price
2004/12/27,23.3864
2004/12/28,23.6521
2004/12/29,23.785
2004/12/30,23.519199
2004/12/31,23.785
2005/1/3,23.785
2005/1/4,23.2535
2005/1/5,23.1206
2005/1/6,22.9877
2005/1/7,22.5891
2005/1/10,21.9247
2005/1/11,22.1905
2005/1/12,22.323299
2005/1/13,22.4562
2005/1/14,22.722
2005/1/17,22.854799
2005/1/18,22.5891
2005/1/19,22.4562
2005/1/20,22.4562
2005/1/21,22.323299
2005/1/24,21.9247
2005/1/25,22.1905
2005/1/26,21.9247
2005/1/27,22.4562
2005/1/28,23.2535
2005/1/31,23.6521
2005/2/1,22.854799
2005/2/2,22.722
2005/2/3,23.1206
2005/2/4,23.1206
2005/2/7,23.1206
2005/2/8,23.1206
2005/2/9,23.1206
2005/2/10,23.1206
2005/2/11,23.1206
2005/2/14,23.2535
2005/2/15,23.519199
2005/2/16,24.715099
2005/2/17,24.4494
2005/2/18,25.379499
2005/2/21,24.9809
2005/2/22,24.183599
2005/2/23,24.183599
2005/2/24,24.183599
2005/2/25,25.778099
2005/2/28,25.778099
2005/3/1,25.0473
2005/3/2,24.5158
2005/3/3,24.7815
2005/3/4,24.715099
2005/3/7,24.3165
2005/3/8,24.3165
2005/3/9,25.379499
2005/3/10,24.9809
2005/3/11,24.9809
2005/3/14,24.715099
2005/3/15,23.6521
2005/3/16,23.519199
2005/3/17,23.2535
2005/3/18,23.054199
2005/3/21,23.1206
2005/3/22,23.319901
2005/3/23,22.9877
2005/3/24,23.1206
2005/3/25,23.2535
2005/3/28,23.319901
2005/3/29,22.6555
2005/3/30,23.1206
2005/3/31,23.187
2005/4/1,23.2535
2005/4/4,22.9877
2005/4/5,22.9877
2005/4/6,23.054199
2005/4/7,22.722
2005/4/8,22.6555
2005/4/11,22.389799
2005/4/12,22.722
2005/4/13,23.519199
2005/4/14,23.519199
2005/4/15,23.2535
2005/4/18,22.389799
2005/4/19,22.6555
2005/4/20,21.5261
2005/4/21,21.127399
2005/4/22,21.061001
2005/4/25,20.0644
2005/4/26,19.931499
2005/4/27,19.732201
2005/4/28,19.732201
2005/4/29,19.5994
2005/5/2,19.5994
2005/5/3,20.2637
2005/5/4,19.7987
2005/5/5,20.2637
2005/5/6,20.130899
2005/5/9,20.1973
2005/5/10,19.7987
2005/5/11,20.1973
2005/5/12,20.130899
2005/5/13,20.928101
2005/5/16,20.1973
2005/5/17,20.130899
2005/5/18,20.0644
2005/5/19,20.130899
2005/5/20,20.130899
2005/5/23,19.931499
2005/5/24,20.0644
2005/5/25,19.5994
2005/5/26,19.732201
2005/5/27,20.1973
2005/5/30,20.5959
2005/5/31,20.3302
2005/6/1,20.8617
2005/6/2,20.928101
2005/6/3,21.326799
2005/6/6,20.928101
2005/6/7,20.5959
2005/6/8,20.8617
2005/6/9,21.5261
2005/6/10,22.124001
2005/6/13,22.722
2005/6/14,21.659
2005/6/15,21.7918
2005/6/16,21.858299
2005/6/17,21.659
2005/6/20,21.5261
2005/6/21,21.3932
2005/6/22,21.5261
2005/6/23,21.659
2005/6/24,21.5261
2005/6/27,21.592501
2005/6/28,21.4596
2005/6/29,21.326799
2005/6/30,21.4596
2005/7/1,21.725401
2005/7/4,21.725401
2005/7/5,21.4596
2005/7/6,22.1905
2005/7/7,21.858299
2005/7/8,21.2603
2005/7/11,21.326799
2005/7/12,21.5261
2005/7/13,21.592501
2005/7/14,21.5261
2005/7/15,21.9247
2005/7/18,21.9247
2005/7/19,21.5261
2005/7/20,21.326799
2005/7/21,21.127399
2005/7/22,20.1973
2005/7/25,20.3302
2005/7/26,19.931499
2005/7/27,19.732201
2005/7/28,19.865101
2005/7/29,20.1973
2005/8/1,19.865101
2005/8/2,19.333599
2005/8/3,19.6658
2005/8/4,20.9946
2005/8/5,20.9946
2005/8/8,20.662399
2005/8/9,21.326799
2005/8/10,20.3302
2005/8/11,20.1973
2005/8/12,19.997999
2005/8/15,19.931499
2005/8/16,19.200701
2005/8/17,18.934999
2005/8/18,19.0679
2005/8/19,19.1343
2005/8/22,19.0014
2005/8/23,19.4
2005/8/24,19.333599
2005/8/25,19.466499
2005/8/26,19.6658
2005/8/29,19.466499
2005/8/30,19.1343
2005/8/31,19.2672
2005/9/1,19.2672
2005/9/2,19.4
2005/9/5,19.333599
2005/9/6,18.669201
2005/9/7,18.4035
2005/9/8,18.337
2005/9/9,18.4699
2005/9/12,18.337
2005/9/13,18.6028
2005/9/14,17.5021
2005/9/15,18.0555
2005/9/16,17.6404
2005/9/19,17.571301
2005/9/20,17.848
2005/9/21,17.848
2005/9/22,18.124701
2005/9/23,17.848
2005/9/26,17.7096
2005/9/27,17.778799
2005/9/28,17.778799
2005/9/29,18.675501
2005/9/30,18.675501
2005/10/3,18.6056
2005/10/4,18.675501
2005/10/5,18.2558
2005/10/6,17.766199
2005/10/7,17.486401
2005/10/10,17.2945
2005/10/11,16.6471
2005/10/12,17.3465
2005/10/13,18.1159
2005/10/14,17.766199
2005/10/17,17.5564
2005/10/18,17.766199
2005/10/19,16.6471
2005/10/20,16.996799
2005/10/21,17.696301
2005/10/24,17.3465
2005/10/25,17.3465
2005/10/26,16.856899
2005/10/27,16.9268
2005/10/28,16.996799
2005/10/31,17.4165
2005/11/1,17.2766
2005/11/2,17.3465
2005/11/3,17.766199
2005/11/4,18.955299
2005/11/7,20.2143
2005/11/8,19.1651
2005/11/9,19.514799
2005/11/10,18.8853
2005/11/11,18.815399
2005/11/14,19.305
2005/11/15,18.535601
2005/11/16,18.3258
2005/11/17,18.3957
2005/11/18,18.8853
2005/11/21,18.535601
2005/11/22,18.4657
2005/11/23,18.046
2005/11/24,18.745399
2005/11/25,18.3957
2005/11/28,18.675501
2005/11/29,18.815399
2005/11/30,18.3957
2005/12/1,18.3957
2005/12/2,18.745399
2005/12/5,19.7946
2005/12/6,19.2351
2005/12/7,19.0252
2005/12/8,18.955299
2005/12/9,19.0952
2005/12/12,19.444901
2005/12/13,19.0952
2005/12/14,19.584801
2005/12/15,19.444901
2005/12/16,19.375
2005/12/19,19.514799
2005/12/20,19.724701
2005/12/21,20.0744
2005/12/22,20.4767
2005/12/23,20.494101
2005/12/26,20.4076
2005/12/27,20.494101
2005/12/28,20.0744
2005/12/29,20.284201
2005/12/30,20.0744
2006/1/2,19.444901
2006/1/3,20.004499
2006/1/4,20.1444
2006/1/5,21.543301
2006/1/6,23.0121
2006/1/9,24.620899
2006/1/10,24.0613
2006/1/11,23.9214
2006/1/12,23.501699
2006/1/13,25.0406
2006/1/16,24.620899
2006/1/17,26.299601
2006/1/18,26.089701
2006/1/19,24.341101
2006/1/20,22.802299
2006/1/23,21.2635
2006/1/24,22.382601
2006/1/25,21.893
2006/2/3,22.7323
2006/2/6,22.802299
2006/2/7,23.222
2006/2/8,22.8722
2006/2/9,22.8722
2006/2/10,22.802299
2006/2/13,23.152
2006/2/14,23.222
2006/2/15,23.222
2006/2/16,23.291901
2006/2/17,23.152
2006/2/20,22.242701
2006/2/21,21.9629
2006/2/22,21.333401
2006/2/23,20.703899
2006/2/24,21.193501
2006/2/27,21.193501
2006/3/1,21.893
2006/3/2,22.242701
2006/3/3,21.473301
2006/3/6,21.6831
2006/3/7,21.823
2006/3/8,21.6831
2006/3/9,23.152
2006/3/10,23.222
2006/3/13,24.2012
2006/3/14,24.5509
2006/3/15,25.180401
2006/3/16,23.431801
2006/3/17,23.501699
2006/3/20,22.802299
2006/3/21,22.1728
2006/3/22,22.242701
2006/3/23,21.823
2006/3/24,21.613199
2006/3/27,21.823
2006/3/28,23.291901
2006/3/29,23.291901
2006/3/30,23.291901
2006/3/31,23.291901
2006/4/3,23.431801
2006/4/4,23.571699
2006/4/6,24.2012
2006/4/7,23.8515
2006/4/10,23.9914
2006/4/11,24.2012
2006/4/12,25.460199
2006/4/13,24.620899
2006/4/14,25.74
2006/4/17,26.299601
2006/4/18,26.089701
2006/4/19,27.9083
2006/4/20,28.6078
2006/4/21,27.418699
2006/4/24,27.6985
2006/4/25,27.278799
2006/4/26,28.048201
2006/4/27,26.9291
2006/4/28,27.558599
2006/5/2,26.999001
2006/5/3,25.1105
2006/5/4,25.530199
2006/5/5,25.530199
2006/5/8,26.1597
2006/5/9,25.530199
2006/5/10,24.6908
2006/5/11,25.6001
2006/5/12,25.320299
2006/5/15,24.760799
2006/5/16,24.760799
2006/5/17,24.9706
2006/5/18,24.973301
2006/5/19,26.702801
2006/5/22,27.3487
2006/5/23,26.7892
2006/5/24,26.229601
2006/5/25,26.229601
2006/5/26,25.74
2006/5/29,25.5959
2006/5/30,25.8799
2006/6/1,27.138901
2006/6/2,26.299601
2006/6/5,24.481001
2006/6/6,24.760799
2006/6/7,24.2012
2006/6/8,22.522499
2006/6/9,22.5924
2006/6/12,22.242701
2006/6/13,21.823
2006/6/14,22.382601
2006/6/15,21.823
2006/6/16,22.3127
2006/6/19,22.3127
2006/6/20,21.2635
2006/6/21,20.9837
2006/6/22,22.3127
2006/6/23,21.893
2006/6/26,22.3127
2006/6/27,21.9629
2006/6/28,21.543301
2006/6/29,22.3127
2006/6/30,22.3127
2006/7/3,21.893
2006/7/4,22.1728
2006/7/5,22.382601
2006/7/6,23.3619
2006/7/7,22.7323
2006/7/10,22.5924
2006/7/11,22.5924
2006/7/12,22.4526
2006/7/13,22.1728
2006/7/14,21.473301
2006/7/17,20.424101
2006/7/18,20.773899
2006/7/19,20.494101
2006/7/20,21.193501
2006/7/21,20.9837
2006/7/24,20.563999
2006/7/25,20.703899
2006/7/26,20.7535
2006/7/27,21.4452
2006/7/28,21.333401
2006/7/31,20.9837
2006/8/1,21.0536
2006/8/2,22.242701
2006/8/3,22.242701
2006/8/4,21.543301
2006/8/7,21.193501
2006/8/8,21.473301
2006/8/9,21.473301
2006/8/10,21.6831
2006/8/11,21.893
2006/8/14,22.382601
2006/8/15,22.3127
2006/8/16,22.4526
2006/8/17,22.242701
2006/8/18,21.6831
2006/8/21,20.3542
2006/8/22,20.9137
2006/8/23,20.563999
2006/8/24,20.703899
2006/8/25,20.424101
2006/8/28,19.724701
2006/8/29,19.724701
2006/8/30,20.3542
2006/8/31,20.3542
2006/9/1,19.9345
2006/9/4,20.061701
2006/9/5,20.2143
2006/9/6,19.584801
2006/9/7,19.375
2006/9/8,19.514799
2006/9/11,19.2351
2006/9/12,18.8853
2006/9/13,18.535601
2006/9/14,17.0438
2006/9/15,17.5389
2006/9/18,18.1754
2006/9/19,18.316799
2006/9/20,18.670401
2006/9/21,18.3876
2006/9/22,18.3876
2006/9/25,18.9533
2006/9/26,18.811899
2006/9/27,18.528999
2006/9/28,18.316799
2006/9/29,18.599701
2006/10/2,18.528999
2006/10/3,18.528999
2006/10/4,18.3876
2006/10/5,18.246099
2006/10/9,18.246099
2006/10/11,18.316799
2006/10/12,18.316799
2006/10/13,18.811899
2006/10/16,18.811899
2006/10/17,18.670401
2006/10/18,18.670401
2006/10/19,18.670401
2006/10/20,19.3776
2006/10/23,19.2362
2006/10/24,19.2362
2006/10/25,19.024
2006/10/26,18.882601
2006/10/27,19.024
2006/10/30,18.811899
2006/10/31,18.882601
2006/11/1,19.024
2006/11/2,18.9533
2006/11/3,19.094801
2006/11/6,18.3876
2006/11/7,18.599701
2006/11/8,18.599701
2006/11/9,18.811899
2006/11/10,18.670401
2006/11/13,18.599701
2006/11/14,19.024
2006/11/15,19.4484
2006/11/16,20.014099
2006/11/17,19.5898
2006/11/20,19.8727
2006/11/21,20.0849
2006/11/22,20.3678
2006/11/23,19.943399
2006/11/24,20.509199
2006/11/27,20.509199
2006/11/28,20.3678
2006/11/29,21.7822
2006/11/30,23.2673
2006/12/1,24.8939
2006/12/4,24.6817
2006/12/5,24.8939
2006/12/6,26.166901
2006/12/7,25.1061
2006/12/8,24.0453
2006/12/11,24.0453
2006/12/12,24.0453
2006/12/13,23.1966
2006/12/14,23.5502
2006/12/15,24.3281
2006/12/18,25.0354
2006/12/19,24.469601
2006/12/20,25.6719
2006/12/21,27.439899
2006/12/22,27.157
2006/12/25,28.359301
2006/12/26,27.510599
2006/12/27,27.0156
2006/12/28,26.8034
2006/12/29,28.6422
2007/1/2,30.6224
2007/1/3,30.2687
2007/1/4,29.773701
2007/1/5,31.0467
2007/1/8,29.9151
2007/1/9,31.966
2007/1/10,33.663399
2007/1/11,33.663399
2007/1/12,35.9972
2007/1/15,36.492199
2007/1/16,35.4314
2007/1/17,36.9165
2007/1/18,37.765202
2007/1/19,36.492199
2007/1/22,35.360699
2007/1/23,35.714298
2007/1/24,35.077801
2007/1/25,34.6535
2007/1/26,34.6535
2007/1/29,33.946301
2007/1/30,34.512001
2007/1/31,36.067902
2007/2/1,36.209301
2007/2/2,34.936401
2007/2/5,34.794899
2007/2/6,35.6436
2007/2/7,35.6436
2007/2/8,38.118801
2007/2/9,40.7355
2007/2/12,42.9986
2007/2/13,42.4328
2007/2/14,45.403099
2007/2/26,45.686001
2007/2/27,44.554501
2007/3/1,42.4328
2007/3/2,45.403099
2007/3/5,41.159801
2007/3/6,41.159801
2007/3/7,43.988701
2007/3/8,43.988701
2007/3/9,44.271599
2007/3/12,45.2617
2007/3/13,45.2617
2007/3/14,45.544601
2007/3/15,48.727001
2007/3/16,49.7878
2007/3/19,52.616699
2007/3/20,52.333801
2007/3/21,53.465401
2007/3/22,53.3946
2007/3/23,56.011299
2007/3/26,55.0919
2007/3/27,52.0509
2007/3/28,51.414398
2007/3/29,51.414398
2007/3/30,54.9505
2007/4/2,54.455399
2007/4/3,56.011299
2007/4/4,53.182499
2007/4/9,49.505001
2007/4/10,51.6973
2007/4/11,51.6973
2007/4/12,51.202301
2007/4/13,49.151299
2007/4/16,47.807598
2007/4/17,48.797699
2007/4/18,51.272999
2007/4/19,50.494999
2007/4/20,51.4851
2007/4/23,51.202301
2007/4/24,49.929298
2007/4/25,50.636501
2007/4/26,50.070702
2007/4/27,51.9095
2007/4/30,52.333801
2007/5/2,52.616699
2007/5/3,51.626598
2007/5/4,55.233398
2007/5/7,59.052299
2007/5/8,61.7397
2007/5/9,59.971699
2007/5/10,61.103199
2007/5/11,63.6492
2007/5/14,62.5177
2007/5/15,62.376202
2007/5/16,61.810501
2007/5/17,66.124496
2007/5/18,66.619499
2007/5/21,65.770897
2007/5/22,66.195198
2007/5/23,66.761002
2007/5/24,65.9123
2007/5/25,65.770897
2007/5/28,63.6492
2007/5/29,63.6492
2007/5/30,66.619499
2007/5/31,70.014099
2007/6/1,72.984398
2007/6/4,75.530403
2007/6/5,75.530403
2007/6/6,77.793503
2007/6/7,81.471001
2007/6/8,87.1287
2007/6/11,87.694504
2007/6/12,84.441299
2007/6/13,83.451202
2007/6/14,82.036797
2007/6/15,83.875504
2007/6/20,80.622398
2007/6/21,86.138603
2007/6/22,92.079201
2007/6/25,96.322502
2007/6/26,96.888298
2007/6/27,95.473801
2007/6/28,90.5233
2007/6/29,91.6549
2007/7/2,96.181099
2007/7/3,97.595497
2007/7/4,94.766602
2007/7/5,96.888298
2007/7/6,96.888298
2007/7/9,94.766602
2007/7/10,97.595497
2007/7/11,93.352203
2007/7/12,93.776497
2007/7/13,94.908096
2007/7/16,89.108902
2007/7/17,90.947701
2007/7/18,95.898201
2007/7/19,94.766602
2007/7/20,97.029701
2007/7/23,103.819
2007/7/24,111.032997
2007/7/25,118.669998
2007/7/26,126.874001
2007/7/27,135.643997
2007/7/30,126.167
2007/7/31,119.518997
2007/8/1,119.518997
2007/8/2,117.397003
2007/8/3,110.042
2007/8/6,105.799004
2007/8/7,103.252998
2007/8/8,110.467003
2007/8/9,113.153999
2007/8/10,109.194
2007/8/13,111.032997
2007/8/14,107.213997
2007/8/15,99.717102
2007/8/16,92.7864
2007/8/17,86.421501
2007/8/20,92.362099
2007/8/21,85.9972
2007/8/22,80.056602
2007/8/23,85.5728
2007/8/24,86.845802
2007/8/27,81.0467
2007/8/28,84.724197
2007/8/29,84.865601
2007/8/30,85.714302
2007/8/31,87.553001
2007/9/3,84.865601
2007/9/4,85.714302
2007/9/5,88.825996
2007/9/6,94.908096
2007/9/7,98.8685
2007/9/10,100.989998
2007/9/11,107.496002
2007/9/12,103.959999
2007/9/13,105.375
2007/9/14,109.476997
2007/9/17,107.071999
2007/9/18,107.071999
2007/9/19,99.717102
2007/9/20,96.888298
2007/9/21,103.536003
2007/9/26,102.686996
2007/9/27,105.515999
2007/9/28,104.101997
2007/10/1,102.545998
2007/10/2,105.375
2007/10/3,102.970001
2007/10/4,104.385002
2007/10/5,103.252998
2007/10/8,96.039597
2007/10/9,95.615303
2007/10/11,93.352203
2007/10/12,93.352203
2007/10/15,94.483704
2007/10/16,96.888298
2007/10/17,96.322502
2007/10/18,102.970001
2007/10/19,102.263
2007/10/22,99.009903
2007/10/23,105.941002
2007/10/24,102.970001
2007/10/25,102.686996
2007/10/26,100.848999
2007/10/29,99.151299
2007/10/30,99.151299
2007/10/31,97.595497
2007/11/1,97.595497
2007/11/2,90.806198
2007/11/5,87.411598
2007/11/6,83.168297
2007/11/7,80.622398
2007/11/8,75.106102
2007/11/9,76.379097
2007/11/12,78.642197
2007/11/13,83.026901
2007/11/14,87.694504
2007/11/15,87.694504
2007/11/16,89.250397
2007/11/19,85.5728
2007/11/20,89.816101
2007/11/21,86.987297
2007/11/22,88.118797
2007/11/23,87.411598
2007/11/26,85.148499
2007/11/27,89.674698
2007/11/28,85.9972
2007/11/29,88.825996
2007/11/30,90.5233
2007/12/3,93.069298
2007/12/4,99.575699
2007/12/5,98.726997
2007/12/6,93.776497
2007/12/7,93.635101
2007/12/10,93.776497
2007/12/11,90.806198
2007/12/12,91.230598
2007/12/13,84.865601
2007/12/14,79.349403
2007/12/17,73.833099
2007/12/18,77.510597
2007/12/19,79.207901
2007/12/20,73.691704
2007/12/21,78.7836
2007/12/24,83.875504
2007/12/25,83.875504
2007/12/26,85.148499
2007/12/27,84.865601
2007/12/28,88.684601
2007/12/31,89.957603
2008/1/2,87.694504
2008/1/3,88.543098
2008/1/4,84.441299
2008/1/7,78.642197
2008/1/8,74.9646
2008/1/9,80.197998
2008/1/10,78.7836
2008/1/11,81.612396
2008/1/14,76.944801
2008/1/15,75.813301
2008/1/16,76.661903
2008/1/17,78.359299
2008/1/18,82.319702
2008/1/21,81.612396
2008/1/22,75.954697
2008/1/23,70.650597
2008/1/24,70.014099
2008/1/25,73.408798
2008/1/28,68.316803
2008/1/29,63.578499
2008/1/30,62.5177
2008/1/31,58.203701
2008/2/1,54.455399
2008/2/12,50.707199
2008/2/13,47.241901
2008/2/14,50.494999
2008/2/15,53.9604
2008/2/18,55.162701
2008/2/19,57.284302
2008/2/20,55.3041
2008/2/21,59.1231
2008/2/22,63.224899
2008/2/25,63.790699
2008/2/26,63.0835
2008/2/27,65.063698
2008/2/29,66.053703
2008/3/3,62.234798
2008/3/4,65.063698
2008/3/5,64.0028
2008/3/6,68.458298
2008/3/7,68.9533
2008/3/10,65.9123
2008/3/11,67.892502
2008/3/12,70.155602
2008/3/13,66.761002
2008/3/14,67.680298
2008/3/17,65.629402
2008/3/18,66.902397
2008/3/19,66.902397
2008/3/20,68.599701
2008/3/21,72.135803
2008/3/24,74.257401
2008/3/25,76.379097
2008/3/26,79.349403
2008/3/27,75.671898
2008/3/28,79.490799
2008/3/31,77.934898
2008/4/1,75.954697
2008/4/2,78.359299
2008/4/3,79.9151
2008/4/7,79.9151
2008/4/8,76.5205
2008/4/9,76.379097
2008/4/10,80.197998
2008/4/11,78.500702
2008/4/14,80.3395
2008/4/15,83.451202
2008/4/16,82.602501
2008/4/17,81.612396
2008/4/18,79.9151
2008/4/21,81.0467
2008/4/22,82.036797
2008/4/23,83.309799
2008/4/24,80.056602
2008/4/25,80.763802
2008/4/28,80.622398
2008/4/29,80.905197
2008/4/30,81.188103
2008/5/2,86.845802
2008/5/5,89.533203
2008/5/6,89.108902
2008/5/7,85.007103
2008/5/8,87.553001
2008/5/9,84.724197
2008/5/12,85.714302
2008/5/13,85.5728
2008/5/14,86.280098
2008/5/15,86.421501
2008/5/16,87.270203
2008/5/19,87.694504
2008/5/20,85.5728
2008/5/21,86.704399
2008/5/22,86.987297
2008/5/23,83.309799
2008/5/26,77.510597
2008/5/27,80.622398
2008/5/28,77.227699
2008/5/29,78.642197
2008/5/30,77.086304
2008/6/2,77.369202
2008/6/3,77.934898
2008/6/4,80.905197
2008/6/5,81.188103
2008/6/6,79.773697
2008/6/9,77.086304
2008/6/10,73.550201
2008/6/11,69.377602
2008/6/12,64.568604
2008/6/13,61.103199
2008/6/16,57.637901
2008/6/17,60.537498
2008/6/18,60.749599
2008/6/19,58.6987
2008/6/20,60.113201
2008/6/23,59.971699
2008/6/24,55.799099
2008/6/25,56.718498
2008/6/26,56.577099
2008/6/27,52.616699
2008/6/30,48.939201
2008/7/1,48.939201
2008/7/2,51.4851
2008/7/3,55.021198
2008/7/4,52.899601
2008/7/7,56.577099
2008/7/8,53.182499
2008/7/9,54.879799
2008/7/10,55.021198
2008/7/11,55.728401
2008/7/14,54.313999
2008/7/15,50.5658
2008/7/16,49.929298
2008/7/17,51.9095
2008/7/18,52.333801
2008/7/21,55.940601
2008/7/22,57.425701
2008/7/23,58.557301
2008/7/24,58.981602
2008/7/25,59.830299
2008/7/28,59.830299
2008/7/29,58.981602
2008/7/30,57.637901
2008/7/31,53.889702
2008/8/1,53.748199
2008/8/4,53.323898
2008/8/5,50.919399
2008/8/6,54.455399
2008/8/7,53.465401
2008/8/8,56.223499
2008/8/11,56.294201
2008/8/12,57.284302
2008/8/13,60.6082
2008/8/14,60.254601
2008/8/15,57.0014
2008/8/18,55.162701
2008/8/19,56.294201
2008/8/20,54.313999
2008/8/21,53.9604
2008/8/22,51.9095
2008/8/25,51.626598
2008/8/26,51.626598
2008/8/27,53.889702
2008/8/28,53.536098
2008/8/29,53.748199
2008/9/1,50.919399
2008/9/2,50.636501
2008/9/3,47.100399
2008/9/4,43.847198
2008/9/5,41.0891
2008/9/8,43.917999
2008/9/9,40.8769
2008/9/10,41.584202
2008/9/11,38.684601
2008/9/12,36.9165
2008/9/15,34.370602
2008/9/16,31.966
2008/9/17,29.773701
2008/9/18,27.722799
2008/9/19,29.278601
2008/9/22,31.0467
2008/9/23,33.168301
2008/9/24,35.4314
2008/9/25,34.512001
2008/9/26,32.107498
2008/9/29,32.107498
2008/9/30,29.9151
2008/10/1,29.9151
2008/10/2,30.4809
2008/10/3,31.8246
2008/10/6,29.6322
2008/10/7,29.3494
2008/10/8,27.298401
2008/10/9,25.601101
2008/10/13,24.752501
2008/10/14,26.4498
2008/10/15,25.742599
2008/10/16,24.8939
2008/10/17,24.0453
2008/10/20,24.8939
2008/10/21,25.1768
2008/10/22,26.166901
2008/10/23,27.3692
2008/10/24,26.4498
2008/10/27,27.157
2008/10/28,28.9958
2008/10/29,28.005699
2008/10/30,29.9151
2008/10/31,29.561501
2008/11/3,31.117399
2008/11/4,30.905199
2008/11/5,30.198
2008/11/6,28.2885
2008/11/7,30.2687
2008/11/10,31.0467
2008/11/11,28.9958
2008/11/12,29.420099
2008/11/13,27.3692
2008/11/14,25.4597
2008/11/17,23.6917
2008/11/18,22.0651
2008/11/19,23.5502
2008/11/20,21.923599
2008/11/21,23.4088
2008/11/24,23.620899
2008/11/25,24.257401
2008/11/26,24.469601
2008/11/27,26.166901
2008/11/28,27.439899
2008/12/1,27.0156
2008/12/2,26.025499
2008/12/3,25.813299
2008/12/4,26.5912
2008/12/5,26.3083
2008/12/8,28.1471
2008/12/9,28.43
2008/12/10,30.4102
2008/12/11,31.0467
2008/12/12,28.924999
2008/12/15,30.905199
2008/12/16,32.461102
2008/12/17,31.5417
2008/12/18,31.8246
2008/12/19,33.451199
2008/12/22,31.258801
2008/12/23,31.117399
2008/12/24,31.188101
2008/12/25,31.683201
2008/12/26,31.683201
2008/12/29,30.834499
2008/12/30,32.107498
2008/12/31,32.6026
2009/1/2,32.6026
2009/1/5,34.865601
2009/1/6,35.360699
2009/1/7,35.360699
2009/1/8,32.9562
2009/1/9,33.7341
2009/1/12,34.229099
2009/1/13,35.502102
2009/1/14,34.794899
2009/1/15,32.743999
2009/1/16,34.158401
2009/1/19,35.2192
2009/1/20,34.229099
2009/1/21,34.016998
2009/2/2,34.2999
2009/2/3,36.633701
2009/2/4,36.775101
2009/2/5,36.067902
2009/2/6,36.775101
2009/2/9,35.926399
2009/2/10,36.3508
2009/2/11,37.057999
2009/2/12,36.067902
2009/2/13,38.543098
2009/2/16,41.230499
2009/2/17,41.584202
2009/2/18,41.584202
2009/2/19,43.705799
2009/2/20,43.281502
2009/2/23,42.4328
2009/2/24,42.645
2009/2/25,42.4328
2009/2/26,42.857101
2009/2/27,44.554501
2009/3/2,42.927898
2009/3/3,43.2108
2009/3/4,45.403099
2009/3/5,44.978802
2009/3/6,45.190899
2009/3/9,45.403099
2009/3/10,46.959
2009/3/11,46.959
2009/3/12,45.8274
2009/3/13,46.3932
2009/3/16,48.939201
2009/3/17,48.373402
2009/3/18,47.100399
2009/3/19,46.817501
2009/3/20,45.332401
2009/3/23,48.0905
2009/3/24,49.4342
2009/3/25,50.777901
2009/3/26,49.505001
2009/3/27,47.807598
2009/3/30,45.120201
2009/3/31,43.847198
2009/4/2,43.705799
2009/4/3,46.746799
2009/4/6,44.837299
2009/4/7,46.959
2009/4/8,48.6563
2009/4/9,49.505001
2009/4/10,50.2122
2009/4/13,50.2122
2009/4/14,51.4851
2009/4/15,50.990101
2009/4/16,51.202301
2009/4/17,47.666199
2009/4/20,47.807598
2009/4/21,49.222099
2009/4/22,49.151299
2009/4/23,49.222099
2009/4/24,50.2122
2009/4/27,46.959
2009/4/28,46.251801
2009/4/29,43.493599
2009/4/30,46.534599
2009/5/4,49.080601
2009/5/5,52.4753
2009/5/6,56.082001
2009/5/7,58.415798
2009/5/8,62.446999
2009/5/11,63.224899
2009/5/12,64.7808
2009/5/13,64.073502
2009/5/14,65.770897
2009/5/15,70.367798
2009/5/18,75.247498
2009/5/19,80.480904
2009/5/20,84.016998
2009/5/21,89.816101
2009/5/22,96.039597
2009/5/25,93.352203
2009/5/26,86.845802
2009/5/27,85.290001
2009/6/1,85.290001
2009/6/2,84.865601
2009/6/3,85.5728
2009/6/4,86.704399
2009/6/5,81.612396
2009/6/8,79.9151
2009/6/9,74.398903
2009/6/10,71.287102
2009/6/11,76.237602
2009/6/12,77.793503
2009/6/15,72.418701
2009/6/16,70.438499
2009/6/17,70.438499
2009/6/18,72.135803
2009/6/19,73.550201
2009/6/22,77.369202
2009/6/23,77.086304
2009/6/24,76.379097
2009/6/25,77.086304
2009/6/26,80.3395
2009/6/29,76.379097
2009/6/30,75.813301
2009/7/1,78.359299
2009/7/2,78.500702
2009/7/3,79.207901
2009/7/6,77.793503
2009/7/7,80.622398
2009/7/8,82.036797
2009/7/9,80.197998
2009/7/10,78.7836
2009/7/13,73.550201
2009/7/14,75.671898
2009/7/15,75.813301
2009/7/16,75.813301
2009/7/17,79.349403
2009/7/20,79.207901
2009/7/21,77.510597
2009/7/22,79.490799
2009/7/23,77.793503
2009/7/24,77.227699
2009/7/27,77.086304
2009/7/28,78.500702
2009/7/29,79.349403
2009/7/30,77.369202
2009/7/31,75.671898
2009/8/3,72.418701
2009/8/4,73.1259
2009/8/5,68.033997
2009/8/6,64.4272
2009/8/7,64.4272
2009/8/10,67.285698
2009/8/11,69.428596
2009/8/12,67.357101
2009/8/13,68.714302
2009/8/14,68.285698
2009/8/17,67
2009/8/18,65.142899
2009/8/19,65.428596
2009/8/20,63.285702
2009/8/21,59.785702
2009/8/24,63.5714
2009/8/25,62
2009/8/26,60.857101
2009/8/27,63.4286
2009/8/28,64.428596
2009/8/31,64.642899
2009/9/1,68.285698
2009/9/2,67.642899
2009/9/3,67.857101
