2001/10/12,55.417
2001/10/15,51.814899
2001/10/16,55.417
2001/10/17,55.971199
2001/10/18,58.187901
2001/10/19,58.7421
2001/10/22,59.0191
2001/10/23,57.910801
2001/10/24,59.850399
2001/10/25,59.850399
2001/10/26,60.404598
2001/10/29,60.404598
2001/10/30,56.802399
2001/10/31,56.525398
2001/11/1,56.248299
2001/11/2,59.2962
2001/11/5,61.512901
2001/11/6,60.958698
2001/11/7,65.114998
2001/11/8,66.223396
2001/11/9,51.3661
2001/11/12,69.548401
2001/11/13,66.777496
2001/11/14,66.500397
2001/11/15,67.885803
2001/11/16,65.392097
2001/11/19,68.440002
2001/11/20,63.729599
2001/11/21,64.560799
2001/11/22,62.3442
2001/11/23,64.283798
2001/11/26,67.608803
2001/11/27,65.114998
2001/11/28,62.067101
2001/11/29,60.958698
2001/11/30,61.235802
2001/12/3,65.392097
2001/12/4,68.440002
2001/12/5,72.596298
2001/12/6,77.583801
2001/12/7,82.848396
2001/12/10,78.969299
2001/12/11,75.367203
2001/12/12,79.523399
2001/12/13,75.090103
2001/12/14,72.596298
2001/12/17,72.596298
2001/12/18,70.102501
2001/12/19,69.271301
2001/12/20,72.873398
2001/12/21,69.548401
2001/12/24,65.392097
2001/12/25,66.500397
2001/12/26,68.440002
2001/12/27,65.392097
2001/12/28,69.825401
2001/12/31,74.535896
2002/1/1,57.813702
2002/1/2,74.535896
2002/1/3,57.813702
2002/1/4,75.644203
2002/1/7,77.860901
2002/1/8,81.462997
2002/1/9,84.233902
2002/1/10,84.233902
2002/1/11,78.4151
2002/1/14,73.150497
2002/1/15,72.873398
2002/1/16,69.548401
2002/1/17,69.825401
2002/1/18,69.548401
2002/1/21,74.258797
2002/1/22,75.367203
2002/1/23,74.535896
2002/1/24,73.427597
2002/1/25,77.029701
2002/1/28,78.969299
2002/1/29,74.258797
2002/1/30,73.704697
2002/1/31,57.168999
2002/2/1,71.487999
2002/2/4,70.6567
2002/2/5,71.210899
2002/2/6,72.042099
2002/2/7,55.879501
2002/2/8,55.879501
2002/2/11,55.879501
2002/2/12,55.879501
2002/2/13,55.879501
2002/2/14,55.879501
2002/2/15,55.879501
2002/2/18,76.198402
2002/2/19,73.150497
2002/2/20,72.042099
2002/2/21,72.596298
2002/2/22,72.319199
2002/2/25,69.548401
2002/2/26,68.440002
2002/2/27,72.319199
2002/2/28,56.094398
2002/3/1,70.102501
2002/3/4,74.813004
2002/3/5,79.246399
2002/3/6,84.788002
2002/3/7,83.125504
2002/3/8,84.788002
2002/3/11,87.281799
2002/3/12,85.065102
2002/3/13,86.7276
2002/3/14,85.619301
2002/3/15,80.908897
2002/3/18,82.571404
2002/3/19,80.077599
2002/3/20,85.619301
2002/3/21,85.065102
2002/3/22,84.788002
2002/3/25,84.788002
2002/3/26,86.4506
2002/3/27,84.511002
2002/3/28,85.342201
2002/3/29,84.511002
2002/4/1,84.788002
2002/4/2,87.558899
2002/4/3,90.606796
2002/4/4,88.113098
2002/4/5,68.344902
2002/4/8,86.1735
2002/4/9,84.233902
2002/4/10,83.956802
2002/4/11,84.233902
2002/4/12,83.125504
2002/4/15,83.125504
2002/4/16,82.848396
2002/4/17,85.8964
2002/4/18,85.065102
2002/4/19,85.065102
2002/4/22,84.511002
2002/4/23,85.342201
2002/4/24,86.1735
2002/4/25,88.390198
2002/4/26,86.1735
2002/4/29,80.354698
2002/4/30,74.813004
2002/5/1,58.028599
2002/5/2,71.765099
2002/5/3,72.042099
2002/5/6,67.885803
2002/5/7,68.717102
2002/5/8,69.825401
2002/5/9,70.6567
2002/5/10,71.210899
2002/5/13,70.6567
2002/5/14,70.9338
2002/5/15,73.704697
2002/5/16,69.271301
2002/5/17,68.162903
2002/5/20,64.283798
2002/5/21,60.404598
2002/5/22,62.3442
2002/5/23,62.8983
2002/5/24,64.837898
2002/5/27,63.452499
2002/5/28,62.621201
2002/5/29,61.512901
2002/5/30,65.114998
2002/5/31,65.669197
2002/6/3,64.837898
2002/6/4,64.837898
2002/6/5,65.669197
2002/6/6,64.560799
2002/6/7,62.3442
2002/6/10,63.452499
2002/6/11,61.235802
2002/6/12,60.404598
2002/6/13,62.3442
2002/6/14,63.452499
2002/6/17,62.3442
2002/6/18,62.621201
2002/6/19,60.404598
2002/6/20,59.850399
2002/6/21,59.850399
2002/6/24,58.187901
2002/6/25,58.187901
2002/6/26,54.308701
2002/6/27,51.814899
2002/6/28,53.477402
2002/7/1,49.875301
2002/7/2,47.935699
2002/7/3,44.610699
2002/7/4,41.562801
2002/7/5,44.042702
2002/7/8,45.4142
2002/7/9,44.195099
2002/7/10,42.061501
2002/7/11,43.7379
2002/7/12,46.6334
2002/7/15,49.0718
2002/7/16,47.547798
2002/7/17,44.9571
2002/7/18,43.585499
2002/7/19,44.3475
2002/7/22,42.975899
2002/7/23,45.719101
2002/7/24,46.0238
2002/7/25,45.4142
2002/7/26,43.280701
2002/7/29,44.042702
2002/7/30,44.042702
2002/7/31,44.195099
2002/8/1,43.890301
2002/8/2,42.975899
2002/8/5,40.080399
2002/8/6,39.013599
2002/8/7,40.2328
2002/8/8,39.470798
2002/8/9,42.213902
2002/8/12,41.756699
2002/8/13,42.671101
2002/8/14,43.433102
2002/8/15,42.975899
2002/8/16,43.280701
2002/8/19,43.280701
2002/8/20,43.1283
2002/8/21,42.213902
2002/8/22,43.585499
2002/8/23,37.187801
2002/8/26,42.366299
2002/8/27,41.9091
2002/8/28,40.385201
2002/8/29,40.689899
2002/8/30,39.928001
2002/9/2,37.3372
2002/9/3,34.746498
2002/9/4,32.460499
2002/9/5,32.460499
2002/9/6,27.695801
2002/9/9,33.8321
2002/9/10,36.118
2002/9/11,36.270401
2002/9/12,35.0513
2002/9/13,33.8321
2002/9/16,32.0033
2002/9/17,34.136902
2002/9/18,34.746498
2002/9/19,35.965599
2002/9/20,35.508499
2002/9/23,33.8321
2002/9/24,33.527302
2002/9/25,32.917702
2002/9/26,33.527302
2002/9/27,32.917702
2002/9/30,33.984501
2002/10/1,35.0513
2002/10/2,33.984501
2002/10/3,32.765301
2002/10/4,33.2225
2002/10/7,31.6985
2002/10/8,32.765301
2002/10/9,32.0033
2002/10/10,27.3057
2002/10/11,29.869801
2002/10/14,28.041
2002/10/15,29.869801
2002/10/16,31.850901
2002/10/17,32.308102
2002/10/18,34.136902
2002/10/21,33.2225
2002/10/22,33.070099
2002/10/23,35.356098
2002/10/24,37.794399
2002/10/25,37.794399
2002/10/28,37.184799
2002/10/29,36.118
2002/10/30,34.136902
2002/10/31,35.0513
2002/11/1,34.4417
2002/11/4,34.746498
2002/11/5,35.356098
2002/11/6,36.575199
2002/11/7,38.861198
2002/11/8,41.4519
2002/11/11,40.2328
2002/11/12,40.2328
2002/11/13,37.794399
2002/11/14,36.880001
2002/11/15,38.5564
2002/11/18,38.861198
2002/11/19,36.880001
2002/11/20,36.880001
2002/11/21,35.965599
2002/11/22,36.880001
2002/11/25,39.318401
2002/11/26,40.994801
2002/11/27,40.537601
2002/11/28,39.623199
2002/11/29,42.366299
2002/12/2,36.147598
2002/12/3,44.499901
2002/12/4,41.4519
2002/12/5,39.623199
2002/12/6,39.623199
2002/12/9,39.318401
2002/12/10,37.641998
2002/12/11,36.575199
2002/12/12,35.0513
2002/12/13,35.508499
2002/12/16,35.6609
2002/12/17,35.356098
2002/12/18,34.594101
2002/12/19,33.984501
2002/12/20,34.746498
2002/12/23,33.527302
2002/12/24,34.136902
2002/12/25,34.136902
2002/12/26,35.508499
2002/12/27,33.8321
2002/12/30,33.070099
